url,title,channel,video_id,duration_minutes,width,height,fps,source_type,expected_accent,visual_quality_score,audio_quality_score,context_score,total_score,visual_decision,audio_decision,decision,reasons,recommended_use,usable_minutes_estimate,accepted_clips_estimate,uncertainty
https://www.youtube.com/watch?v=KRNKHrYwWsI,Argentine Spanish: The Definitive Beginner's Guide (1 hr ),Spanish with Nico,KRNKHrYwWsI,64.283,640,360,30,podcast,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=X-O-hYI5zbQ,Mi Revolución (Cuatro Pesos de Propina) con Karen Medina - Episodio 23,Omitir Intro - Podcast,X-O-hYI5zbQ,77.667,640,360,30,podcast,unknown,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=YRLdJ2tfklw,Peruano aprende lunfardo argentino | EP18T4,DESEMPLEADO,YRLdJ2tfklw,53.183,640,360,30,other,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=119ZXE9bmj8,"VINO COSCU, HABLAMOS CON GIORGIO ARMAS, PALPITANDO LOS 16AVOS (30/6)",Infobae,119ZXE9bmj8,102.633,640,360,30,interview,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=bacTwzcDN-A,Coscu le explicó a Marcelo por qué el streaming le ganó terreno a la televisión,Infobae,bacTwzcDN-A,23.667,640,360,30,interview,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=VPMzQVdlnAo,"ACTUALIDAD de KICK | ft Momo,Goncho,C0ker,Mernuel,Bananirou,JoacoLopez,NicoBianchix y ZZK7",Coscu TV,VPMzQVdlnAo,366.6,640,360,30,other,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:duracion_mayor_a_14400s|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=eFJ0LFjETkY,COSCU Y MOMO CON IBAI (CHARLA COMPLETA),Un Poco De Ibai,eFJ0LFjETkY,111.433,640,360,30,interview,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=joBOvTkingw,SIN FILTRO con DARELL #02 | REAL G4 LIFE,Coscu,joBOvTkingw,30.367,640,360,30,other,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=StHzTdAmojg,LA SESIÓN #1 de CARITO MÜLLER: SOBREVIVIR a tu propia MADRE y al MIEDO en casa | Sofi Calvo,HISPA,StHzTdAmojg,87.317,640,360,25,podcast,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=muuroLTxgFA,"QUIÉN ES MICHELO, el influencer argentino que APOYA A NICOLÁS MADURO en Venezuela",CLARÍN,muuroLTxgFA,4.55,640,360,24,other,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:duracion_menor_a_480s|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=U99sM7CrNv4,Jorgito Barrionuevo contó cómo ser influencer cambió su vida y la de su familia | #NacidosEnRedes,Infobae,U99sM7CrNv4,27.883,640,360,25,other,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=D-9_xiGhESU,"""Me dicen PASTOR para bajarme el precio"" | Dante GEBEL con Pedro ROSEMBLAT",GELATINA,D-9_xiGhESU,79.617,640,360,30,interview,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=p5HLZMvJC9w,Niños de Primaria Vs Influencers | Quién sabe mas?,Valen Ferreiro,p5HLZMvJC9w,20.25,640,360,25,other,unknown,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=MplhaoSvGgM,#PLP l ¿NICO NO ENTIENDE A LAS MUJERES? + NO TE OLVIDES DE VOS MISMA,LUZU TV,MplhaoSvGgM,112.817,640,360,30,streamer,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=DV-xZkRXdtw,"""No somos amigos"": así es la relación de Flor Vigna y Nico Occhiato - PH Podemos Hablar",Telefe,DV-xZkRXdtw,6.05,640,360,30,interview,unknown,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:duracion_menor_a_480s|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=FKLwIcELszk,#PLP | LAS AVENTURAS DE EVITTA Y NOS PREOCUPA LO BAJA QUE ESTA LA VARA,LUZU TV,FKLwIcELszk,112.367,640,360,30,streamer,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=eD_Cikwcm28,#SEFUELARGA l ¿FERBO SEXTEA CON EL CHAT GPT? DOMPI ES REAL Y ¿EL PASADO SE CUENTA?,LUZU TV,eD_Cikwcm28,117.533,640,360,30,streamer,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=1JnAhTj31zU,"#PATRIAYFAMILIA l ¿CAMI Y CRIS VANADÍA?, NACHITO SARALEGUI Y PROPUESTA DE CASAMIENTO EN VIVO",LUZU TV,1JnAhTj31zU,120.583,640,360,30,streamer,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=XUqrvbsTfck,"Cómo hablar: comunica, conecta, y hazte recordar | Adrià Solà Pastor | TEDxESIC University",TEDx Talks,XUqrvbsTfck,19.867,640,360,30,other,unknown,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=kLPmJbeLAE8,La diferencia entre “Hablar” y “Comunicar” | LA COMUNICACIÓN ASERTIVA | Mario Alonso Puig,Mario Alonso Puig - Oficial,kLPmJbeLAE8,62.133,640,360,25,other,unknown,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=slogyR0ixGA,🇦🇷How to speak Argentinian Spanish🇦🇷 (English and Spanish subtitles),Español con Michelle B.,slogyR0ixGA,16.533,640,360,24,other,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=ZBKbJs5MBFE,"El poder del silencio. Mario Alonso Puig, cirujano, conferenciante y escritor.",AprendemosJuntos,ZBKbJs5MBFE,49.05,640,360,25,podcast,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=pDiokJpk-6A,Mitre 327: Domicilio de un desaparecido | Franciso Andrés Flores | TEDxPlazaMoreno,TEDx Talks,pDiokJpk-6A,16.017,640,360,25,other,unknown,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:musica|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=1QBBAhRlcRY,Lucho con La Gente #152 - La Ex del Ex y Ex Ex,LuchoMellera,1QBBAhRlcRY,16.05,640,360,24,streamer,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=KuG-njpJAPk,"ANGUSTIAS, VERGÜENZAS y BASURA - Especial de Stand up - Lucas Lauriente",Lucas Lauriente,KuG-njpJAPk,62.083,640,360,25,other,unknown,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=yQZxcE7a1zw,Roberto Moldavsky Restaurant y parejas 🍽❤,Roberto Moldavsky,yQZxcE7a1zw,3.9,640,360,25,other,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:duracion_menor_a_480s|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=HMNh50sKDOE,Monólogo cómico,Lorena Fernández Sánchez,HMNh50sKDOE,1.933,640,360,25,other,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:duracion_menor_a_480s|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=gxZ9gl_qzog,ME ENGANCHÉ CON EL BASURERO,Connie Ballarini,gxZ9gl_qzog,6.133,640,360,24,educational,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:duracion_menor_a_480s|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=eFBtrMj5dBo,monologo Julieta Zaballa,mariela bedini,eFBtrMj5dBo,9.1,640,360,25,monologue,unknown,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=LNUgTDyzDbw,Piter Albeiro Dios creo la perfección en la mujer [ Noche de comedia ] Lo Mejor EstrellaTV,Lo Mejor de EstrellaTV,LNUgTDyzDbw,6.467,640,360,30,other,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:duracion_menor_a_480s|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=X1rm8I2UT2Y,El histórico monólogo N° 2000 de Tato Bores - Planeta Tato Bores,Planeta Tato Bores,X1rm8I2UT2Y,14.067,540,360,25,other,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=O6toa850Dso,"Cristian Castro: ""Soy de los cantantes latinos que se sienten más solos en el mundo"" | Caja Negra",Filo News,O6toa850Dso,77.667,640,360,25,interview,unknown,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=FgvjJ1AdOv0,"Tini: ""La inconsciencia me llevó siempre a hacer las cosas muy desde el corazón” | Caja Negra",Filo News,FgvjJ1AdOv0,90.383,640,360,25,interview,unknown,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=Ex6aodkFPZc,"YIYA MURANO - Martín Murano, el hijo | LA CRUDA #2 con MIGUE GRANADOS",OLGA,Ex6aodkFPZc,52.817,640,360,25,streamer,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=EVQ33hIZkJo,GUARDAESPALDAS | LA CRUDA #23 con MIGUE GRANADOS,OLGA,EVQ33hIZkJo,61.067,640,360,25,streamer,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=jS2LoXykaRw,TOC - Ro Vitale | LA CRUDA #1 con MIGUE GRANADOS,OLGA,jS2LoXykaRw,45.45,640,360,30,streamer,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=cArwXvz4sEg,ÍNTIMO: CHANO CHARPENTIER con MIGUE GRANADOS en OLGA | Entrevista Exclusiva,OLGA,cArwXvz4sEg,63.283,640,360,30,interview,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=dhB-PN37oXM,MASACRE DE FLORES - Matías Bagnato | LA CRUDA #18 con MIGUE GRANADOS,OLGA,dhB-PN37oXM,71.3,640,360,24,streamer,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=zm49034Y7Zc,El Método Rebord #21 - Mario Pergolini,El Método Rebord,zm49034Y7Zc,87.6,640,360,30,other,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=yIPAMuMbIyQ,"La amistad, la muerte y el paso del tiempo: 24 minutos de Dolina reflexionando",El Método Rebord,yIPAMuMbIyQ,24.433,640,360,30,monologue,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=DW3fnTN2zy4,El Método Rebord #35 - Carlos Pagni,El Método Rebord,DW3fnTN2zy4,73.967,640,360,30,other,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=W2K1QIOpXoA,"MALVINAS ARGENTINAS HOY Y SIEMPRE en OLGA con Migue Granados, Lucas Fridman y Cami Perochena",OLGA,W2K1QIOpXoA,196.133,640,360,30,streamer,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=qYwlqx-JLok,MESSI en OLGA con MIGUE GRANADOS: la NOTA COMPLETA en MIAMI,OLGA,qYwlqx-JLok,36.867,640,360,24,interview,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=95oQDvbrV6c,"DE PAUL en OLGA: el CASI PICO con MESSI, la BANCA a ENZO FERNANDEZ y las LOCURAS del DIBU | 18/7",OLGA,95oQDvbrV6c,82.733,640,360,30,streamer,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=tddWEjxNauo,CA7RIEL & PACO AMOROSO en OLGA con MIGUE GRANADOS: ENTREVISTA EXCLUSIVA,OLGA,tddWEjxNauo,47.083,640,360,30,interview,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=HJx3EsSuGl4,"#PLP l CAZZU: ""MI VIDA CAMBIÓ DE LA NOCHE A LA MAÑANA""",LUZU TV,HJx3EsSuGl4,107.483,640,360,30,streamer,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=nqI_6U4kUxc,#NADIEDICENADA | TODO SOBRE EL ANTEL ARENA Y NOS VISITA HABLANDO HUEVADAS: ¿NOS VAMOS A PERÚ?,LUZU TV,nqI_6U4kUxc,141.167,640,360,30,streamer,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=ZiajCS7Y-1k,#NADIEDICENADA | RISAS ASEGURADAS CON MARLEY Y FLOR PEÑA Y ¿MOMI SE HACE PIS EN VIVO?,LUZU TV,ZiajCS7Y-1k,130.433,640,360,30,streamer,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=RgRQ9AONCJ0,"""No vi más a Charly García. Intenté lo que pude"": PIPO CIPOLATTI sobre LOS TWIST #TodoPasa",Urbana Play 104.3 FM,RgRQ9AONCJ0,35.083,640,360,30,other,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=XLHm79eRtPI,Lizy Tagliani sobre la charla que tuvo con su hijo de 5 años a raíz del comentario 'MAMÁ ES UN VARÓN,Urbana Play 104.3 FM,XLHm79eRtPI,43.833,640,360,30,educational,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=KxjKmHD38wE,"Roxette llegó a la Argentina, oyentes cuentan su #UnaBuena, Santi Bilinkis sobre Claude #TodoPasa",Urbana Play 104.3 FM,KxjKmHD38wE,80.483,640,360,30,other,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=ltp3UGqvlqQ,"""La justicia argentina es machista"": MAURO SZETA sobre el CASO AGOSTINA VEGA #TodoPasa",Urbana Play 104.3 FM,ltp3UGqvlqQ,48.917,640,360,30,other,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=MnuIQ1uJokg,Hablemos de guita con Claudio Zuchovicki,Aprender de Grandes,MnuIQ1uJokg,92.35,640,360,25,podcast,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=zSIcMPX5KjA,Nico Occhiato y construir el canal de streaming más grande de habla hispana | Aprender de Grandes,Aprender de Grandes,zSIcMPX5KjA,112.017,640,360,25,podcast,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=bnGAijvSal0,Diego Pol y el hallazgo del dinosaurio más grande conocido hasta ahora,Aprender de Grandes,bnGAijvSal0,98.283,640,360,25,podcast,unknown,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=3r8cnVtv5GM,En el país de los piolas | José Nesis | TEDxRiodelaPlata,TEDx Talks,3r8cnVtv5GM,16.467,640,360,25,other,unknown,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=g6zBmBUOMhY,Zombies en la escuela | Juli Garbulsky | TEDxRiodelaPlata,TEDx Talks,g6zBmBUOMhY,9.117,640,360,25,educational,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=W9AtwP_fklk,Tiempo: El festival de ideas de TEDxRíodelaPlata 2025 en VIVO,TEDxRiodelaPlata,W9AtwP_fklk,329.933,640,360,30,other,unknown,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:duracion_mayor_a_14400s|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=DC-OdcjzED0,La cancion que cada uno tiene adentro | Leonardo Oyola | TEDxRiodelaPlata,TEDx Talks,DC-OdcjzED0,15.533,640,360,25,educational,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:cancion|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=tnJ7YS5x3EM,Salir de la cárcel | Andrea Casamento | TEDxRiodelaPlata,TEDx Talks,tnJ7YS5x3EM,16.983,640,360,25,other,unknown,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=__SuyDVhvxk,Jacques Rancière en Argentina,UNSAM National University of San Martín Argentina,__SuyDVhvxk,4.017,640,360,25,other,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:duracion_menor_a_480s|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=sVtfMA7mtos,"MARTA FORT habló de todo: OPERACIONES, ROMANCES, compras CULPOSAS y más | #LoDePampita",Infobae,sVtfMA7mtos,52.85,640,360,25,other,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=HBi7v7A0zd4,"La ENFERMEDAD HOLANDESA, CAMBIOS  en WHATSAPP y LA INTERNA que PARALIZÓ a un PAÍS | 1/7",Infobae,HBi7v7A0zd4,174.683,640,360,30,other,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=YAFIFx6pW8w,"VICKY XIPOLITAKIS: su SEXTO SENTIDO, maternidad, SOLTERÍA y el peor momento que vivió | #LoDePampita",Infobae,YAFIFx6pW8w,44.35,640,360,25,other,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=hkaTYAfWvWc,"Saltó de un avión en llamas, no sabía cómo se llamaba ni tenía conciencia de que estaba viva",Infobae,hkaTYAfWvWc,56.15,640,360,25,other,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=3L6UuwCZris,"Carlos Baute con Tatiana Schapiro: la historia de su fuga a los 11, tras pasar por un liceo militar",Infobae,3L6UuwCZris,51.067,640,360,25,interview,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=jLl1UgfeQ-0,"“El PERONISMO cambió la HISTORIA argentina"" | Felipe PIGNA mano a mano con Pedro ROSEMBLAT",GELATINA,jLl1UgfeQ-0,40.983,640,360,30,interview,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=TwnvBZu1rSQ,¿CUÁNTO COBRÓ GELATINA por la ENTREVISTA? | Pedro ROSEMBLAT en INDUSTRIA NACIONAL,GELATINA,TwnvBZu1rSQ,173.217,640,360,30,interview,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=9CC7yIrQiHA,EDUARDO FEINMANN: “NÉSTOR KIRCHNER TENÍA DEVOCIÓN CONMIGO” | con PEDRO ROSEMBLAT,GELATINA,9CC7yIrQiHA,67.933,640,360,30,interview,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=P5T9t3XjPDU,"LUCRECIA MARTEL: ""No hay que tenerle miedo a nuestro tiempo"" | Con Pedro ROSEMBLAT",GELATINA,P5T9t3XjPDU,61.767,640,360,30,streamer,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=k52VA9lpDSg,PEDRO SABORIDO: EL FENÓMENO INDIO SOLARI Y SU IMPACTO EN LA ARGENTINA | BLENDER,BLENDER,k52VA9lpDSg,17.467,640,360,30,streamer,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run,reject,0.0,0.0,high:missing_audit
