url,title,channel,decision,total_score,visual_quality_score,audio_quality_score,context_score,reject_reasons
https://www.youtube.com/watch?v=jEEahJU8_jg,#NADIEDICENADA l ¿NOS COMPRAN UNA CAMISA PARA MARCOS? EXPERTOS EN MIMITOS Y ¿CHAU NAVE?,LUZU TV,reject,82.15,65.3,99.66,98.0,audio_proxy_alto|audio_score_sobre_threshold|face_detect_rate_bajo|formato_largo|formato_streamer|fuente_argentina_probable|scene_cut_proxy_alto|speaker_count_usable|asr_espanol_y_habla_confirmados
https://www.youtube.com/watch?v=rDUAAU4WxrQ,VOLVIÓ ROBER Y DESCUBRIMOS LA CONSPIRACIÓN DEL MUNDIAL | #ParenLaMano Completo - 01/07 | VORTERIX,Vorterix,reject,82.01,66.28,97.55,98.0,audio_proxy_alto|audio_score_sobre_threshold|face_detect_rate_bajo|formato_interview|formato_largo|fuente_argentina_probable|perfil_extremo_proxy|scene_cut_proxy_alto|speaker_count_usable|asr_espanol_y_habla_confirmados
https://www.youtube.com/watch?v=AWJxm8noyy0,TOMÁS MAZZA (Y ALONSO) Y LA PEOR ENTREVISTA DE SU VIDA - ENTRE DOS SUCULENTAS #29,Matias Bottero,reject,77.06,61.25,96.13,88.0,audio_proxy_alto|audio_score_sobre_threshold|face_detect_rate_bajo|formato_interview|fuente_argentina_probable|scene_cut_proxy_alto|speaker_count_usable|asr_not_run
https://www.youtube.com/watch?v=ifzcNaAU6Fo,El Pullover Azul: Una historia real de la Guerra de Malvinas | Pensar Malvinas | Encuentro,Canal Encuentro,reject,73.34,54.24,95.4,88.0,audio_proxy_alto|audio_score_sobre_threshold|face_detect_rate_bajo|formato_educational|formato_largo|fuente_argentina_probable|muchos_hablantes_posible|perfil_extremo_proxy|scene_cut_proxy_alto|speaker_count_usable|asr_espanol_y_habla_confirmados
https://www.youtube.com/watch?v=8pxVgqaqTbU,Ricardo Lagos en FLACSO Argentina,FLACSO Argentina,reject,73.14,51.58,92.5,98.0,audio_proxy_alto|audio_score_sobre_threshold|face_detect_rate_bajo|formato_educational|formato_largo|fuente_argentina_probable|speaker_count_usable|asr_espanol_y_habla_confirmados
https://www.youtube.com/watch?v=SS6C0SQNqi0,Conferencia de Veena Das en UNSAM: ‘Políticas de la vida cotidiana: memoria y presente’,UNSAM National University of San Martín Argentina,reject,71.72,53.93,90.53,88.0,audio_proxy_alto|audio_score_sobre_threshold|face_detect_rate_bajo|formato_educational|formato_largo|fuente_argentina_probable|muchos_hablantes_posible|perfil_extremo_proxy|speaker_count_usable|visual_proxy_intermedio|asr_espanol_y_habla_confirmados
https://www.youtube.com/watch?v=zCE7O_VJH0A,EL PROBLEMA DE MBAPPÉ Y REPASAMOS EL MUNDIAL | #ParenLaMano Completo - 19/06 | VORTERIX,Vorterix,reject,71.36,44.54,98.31,98.0,audio_proxy_alto|audio_score_sobre_threshold|face_detect_rate_bajo|formato_interview|formato_largo|fuente_argentina_probable|scene_cut_proxy_alto|speaker_count_usable|asr_espanol_y_habla_confirmados
https://www.youtube.com/watch?v=1bhYeJkJdck,"Historia Argentina - Cap 1, 2, 3 y 4",tijobrae2,reject,70.67,64.22,75.2,80.0,audio_proxy_intermedio|audio_proxy_suficiente|audio_score_sobre_threshold|face_detect_rate_bajo|formato_largo|fuente_argentina_probable|scene_cut_proxy_alto|asr_espanol_y_habla_confirmados
https://www.youtube.com/watch?v=D9EsQ9_Xv3U,PREVIA DEL PARTIDO DE ARGENTINA Y VINO ERNESTOU | #ParenLaMano Completo - 02/07 | VORTERIX,Vorterix,reject,70.1,42.09,98.2,98.0,audio_proxy_alto|audio_score_sobre_threshold|face_detect_rate_bajo|formato_interview|formato_largo|fuente_argentina_probable|scene_cut_proxy_alto|speaker_count_usable|asr_espanol_y_habla_confirmados
https://www.youtube.com/watch?v=_9njPXc9BWw,Carlos Pagni en la UNSAM,UNSAM National University of San Martín Argentina,reject,69.99,72.35,59.39,80.0,audio_muy_bajo_o_saturado_proxy|audio_proxy_suficiente|face_detect_rate_bajo|formato_largo|fuente_argentina_probable|habla_insuficiente_proxy|perfil_extremo_proxy|visual_proxy_alto|asr_espanol_y_habla_confirmados
https://www.youtube.com/watch?v=OiG7hbPFaC8,¿Quién cuida al que cuida? Cómo manejarnos con un familiar que sufre un problema de salud mental,Fundación OSDE,reject,68.07,46.65,90.47,88.0,audio_proxy_alto|audio_score_sobre_threshold|face_detect_rate_bajo|formato_educational|formato_largo|fuente_argentina_probable|muchos_hablantes_posible|scene_cut_proxy_alto|speaker_count_usable|asr_espanol_y_habla_confirmados
https://www.youtube.com/watch?v=CP6ECJy1nPM,Salud mental en Argentina | Luciano Grasso | Psicología Al Sur 🔱,NeuroClass,reject,67.72,45.58,84.42,98.0,audio_proxy_alto|audio_proxy_suficiente|audio_score_sobre_threshold|face_detect_rate_bajo|formato_educational|formato_largo|fuente_argentina_probable|perfil_extremo_proxy|speaker_count_usable|asr_espanol_y_habla_confirmados
https://www.youtube.com/watch?v=jS_WR43n4Hg,EL POST PARTIDO DE ARGENTINA: MESSI ADICTO AL GOL | #ParenLaMano Completo - 22/06 | VORTERIX,Vorterix,reject,67.51,37.33,97.47,98.0,audio_proxy_alto|audio_score_sobre_threshold|face_detect_rate_bajo|formato_interview|formato_largo|fuente_argentina_probable|scene_cut_proxy_alto|speaker_count_usable|asr_espanol_y_habla_confirmados
https://www.youtube.com/watch?v=KwkcN7sjhjc,"Conferencia internacional UNSAM- The New School: “Estado, Educación y Desarrollo con Inclusión”",UNSAM National University of San Martín Argentina,reject,65.59,42.19,82.97,98.0,audio_proxy_alto|audio_proxy_suficiente|audio_score_sobre_threshold|face_detect_rate_bajo|formato_educational|formato_largo|fuente_argentina_probable|perfil_extremo_proxy|speaker_count_usable|asr_not_run
https://www.youtube.com/watch?v=qvTfsiFX9Lc,"Conferencia de Florencia Collo. Ciclo ""El Trabajo de los demás"". 18/08/2022",Escuela de Arquitectura y Estudios Urbanos,reject,65.55,37.9,90.0,98.0,audio_proxy_alto|audio_score_sobre_threshold|face_detect_rate_bajo|formato_educational|formato_largo|fuente_argentina_probable|scene_cut_proxy_alto|speaker_count_usable|asr_espanol_y_habla_confirmados
https://www.youtube.com/watch?v=6EbfhQAw3Tc,Triaca y Moroni debatieron en la EEyN-UNSAM sobre el futuro del trabajo en Argentina,Escuela de Economía y Negocios - UNSAM,reject,63.11,45.33,88.14,70.0,audio_proxy_alto|audio_proxy_suficiente|audio_score_sobre_threshold|face_detect_rate_bajo|formato_largo|fuente_argentina_probable|muchos_hablantes_posible|asr_espanol_y_habla_confirmados
https://www.youtube.com/watch?v=anxzhg7NxUA,99dosmil - Todo el Día Pensando (Video Oficial),99dosmil,reject,0.0,0.0,0.0,0.0,contexto_incierto|missing_audit_samples|prefilter_reject:duracion_menor_a_480s|asr_not_run
https://www.youtube.com/watch?v=KS4dCIP4JrE,¡Gaspi va a la heladería!,Bat Flicks & Ink,reject,0.0,0.0,0.0,0.0,contexto_incierto|missing_audit_samples|prefilter_reject:duracion_menor_a_480s|asr_not_run
https://www.youtube.com/watch?v=3DU520MCIO4,VUELAPELUCAS 3000: Encuentro de Artistas en La Pampa - EN EL VACÍO PODCAST,EN EL VACÍO,reject,0.0,0.0,0.0,0.0,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run
https://www.youtube.com/watch?v=7o3kTnxB664,En Vilo #115 con Ta'crack,EN VILO,reject,0.0,0.0,0.0,0.0,contexto_incierto|missing_audit_samples|asr_not_run
https://www.youtube.com/watch?v=m6jfZa00vkY,"ESTOY FUERA | Corto ganador 1er premio concurso ""Hacé cine"" ECU.",Ismael Krall,reject,0.0,0.0,0.0,0.0,contexto_incierto|missing_audit_samples|prefilter_reject:duracion_menor_a_480s|asr_not_run
https://www.youtube.com/watch?v=Gdi-M-RwNao,1 Hombre Construido vs 7 Mujeres Modernas | Rodeados con Matías Laca,La Cruda Verdad Podcast,reject,0.0,0.0,0.0,0.0,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:musica|asr_not_run
https://www.youtube.com/watch?v=0lJ1Y6xyxsY,VALE ACEVEDO En La Pileta De Blest - APÓSTROFE LIVE MUSIC SESSIONS,Apóstrofe,reject,0.0,0.0,0.0,0.0,contexto_incierto|missing_audit_samples|asr_not_run
https://www.youtube.com/watch?v=vlejYMsa00Y,PROHIBIDO DORMIR: 5 Horas de Relatos Reales SIN INTERRUPCIONES (Especial de Colección),PARANORMAL AND UFOs,reject,0.0,0.0,0.0,0.0,contexto_incierto|missing_audit_samples|prefilter_reject:duracion_mayor_a_14400s|asr_not_run
https://www.youtube.com/watch?v=8Ax26bhTBM4,La mejor camara para Streaming y podcast || GUIA 2025,Martin De Iuliis,reject,0.0,0.0,0.0,0.0,contexto_incierto|missing_audit_samples|asr_not_run
https://www.youtube.com/watch?v=SimBGCewqHs,Las 5 MEJORES Webcams Para Streaming en 2025/2026!,TiltEdward,reject,0.0,0.0,0.0,0.0,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run
https://www.youtube.com/watch?v=imYBX3EfJ2w,La mejor webcam 4k BBB para streaming y creación de contenido? Emeet S600 vs Logitech c920,CaroKokoGG,reject,0.0,0.0,0.0,0.0,contexto_incierto|missing_audit_samples|asr_not_run
https://www.youtube.com/watch?v=ecAe6lheTOA,La Mejor Webcam Barata Para Streamers,Duodedos,reject,0.0,0.0,0.0,0.0,contexto_incierto|missing_audit_samples|prefilter_reject:duracion_menor_a_480s|asr_not_run
https://www.youtube.com/watch?v=PPg0fBniLTQ,Las Mejores Webcams 4K para 2026 (Baratas VS Pros),Gallardo Reviews,reject,0.0,0.0,0.0,0.0,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:letra|asr_not_run
https://www.youtube.com/watch?v=2iP3xPX2Iww,Las 5 Mejores Webcams Para Streaming 2026 | Calidad-Precio en Mercado Libre,La Mejor Opción ,reject,0.0,0.0,0.0,0.0,contexto_incierto|missing_audit_samples|asr_not_run
https://www.youtube.com/watch?v=fd-ApV6WZzI,¿Cómo conectar mi cámara al celular para transmitir en vivo con - DOMO STREAM?,Kerigma Films,reject,0.0,0.0,0.0,0.0,contexto_incierto|missing_audit_samples|prefilter_reject:duracion_menor_a_480s|asr_not_run
https://www.youtube.com/watch?v=LEoQyiDObx4,🔴 Convierte  tu CELULAR en una 📱WEBCAM ► Y envía a OBS Studio 2024,"Luces, Cámara, Aprendo",reject,0.0,0.0,0.0,0.0,contexto_incierto|missing_audit_samples|asr_not_run
https://www.youtube.com/watch?v=Sm_N7WYpofQ,NAHIR GALARZA: la entrevista desde la cárcel de Paraná con NATI JOTA Y PAULO KABLAN,OLGA,reject,0.0,0.0,0.0,0.0,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run
https://www.youtube.com/watch?v=6ohZOktxMoY,Dante Gebel en #LuisNovaresioEntrevista | Programa Completo (22/04/26),A24com,reject,0.0,0.0,0.0,0.0,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run
https://www.youtube.com/watch?v=qs1PovHocmU,"Yo, la reina del boliche, por Mauro Szeta - Telefe Noticias",Telefe Noticias,reject,0.0,0.0,0.0,0.0,contexto_incierto|missing_audit_samples|asr_not_run
https://www.youtube.com/watch?v=zcasomU6Ios,"""Mato al chorro, mato al juez"" ENTREVISTA COMPLETA ORIGINAL.",Sentidos Audiovisuales,reject,0.0,0.0,0.0,0.0,contexto_incierto|missing_audit_samples|prefilter_reject:duracion_menor_a_480s|asr_not_run
https://www.youtube.com/watch?v=Xmh0vaJqFr8,Pablo Martínez en Saber Ver (03/09/2013),Saber Ver,reject,0.0,0.0,0.0,0.0,contexto_incierto|missing_audit_samples|prefilter_reject:duracion_menor_a_480s|asr_not_run
https://www.youtube.com/watch?v=ww-qZNwQ1pM,Jaime Bayly en #LuisNovaresioEntrevista | Programa completo (07/05/26),A24com,reject,0.0,0.0,0.0,0.0,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run
https://www.youtube.com/watch?v=EDgo3YXY4KE,Hacer visible lo invisible | Elena Santa Cruz | TEDxUBA,TEDx Talks,reject,0.0,0.0,0.0,0.0,contexto_incierto|missing_audit_samples|asr_not_run
https://www.youtube.com/watch?v=jRjwpxtrgCc,How to Show Up FIRST on YouTube Search,Think Media,reject,0.0,0.0,0.0,0.0,contexto_incierto|missing_audit_samples|asr_not_run
https://www.youtube.com/watch?v=1uO-x8Q34mE,¿Cómo nuestra imagen nos puede movilizar? | Analia Polasek | TEDxEldorado,TEDx Talks,reject,0.0,0.0,0.0,0.0,contexto_incierto|missing_audit_samples|asr_not_run
https://www.youtube.com/watch?v=v6lAF8Ep73Q,13 Misterios de Buenos Aires que te dejarán sin palabras,Ecos del Pasado Argentino: Recuerdo con nostalgia,reject,0.0,0.0,0.0,0.0,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:compilado|asr_not_run
https://www.youtube.com/watch?v=tr21Srpn9Gg,"González y el video viral: ""Jamás me reí de Clorinda""",Noticias Formosa,reject,0.0,0.0,0.0,0.0,contexto_incierto|missing_audit_samples|asr_not_run
https://www.youtube.com/watch?v=IFgPzdWO_wU,Aprende a crear contenido para ser VIRAL en redes sociales,converzzo,reject,0.0,0.0,0.0,0.0,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run
https://www.youtube.com/watch?v=KbYBZn7jw9I,El cuidado de lo invisible | Gabriel Heras | TEDxValladolid,TEDx Talks,reject,0.0,0.0,0.0,0.0,contexto_incierto|missing_audit_samples|asr_not_run
https://www.youtube.com/watch?v=Ni0bRe4_DOI,La historia de Hidrolit: ¿Qué tiene que pasar para que una empresa valga 100 millones de dólares?,Construyendo Negocios,reject,0.0,0.0,0.0,0.0,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run
https://www.youtube.com/watch?v=Dv8ktyDa-xk,SE HIZO VIRAL: La mujer que habla igual a Cristina Kirchner,eltrece,reject,0.0,0.0,0.0,0.0,contexto_incierto|missing_audit_samples|prefilter_reject:duracion_menor_a_480s|asr_not_run
https://www.youtube.com/watch?v=EKW-1CA4e6o,Este reportero se dio un buen viaje durante una nota | El Mundial Qué Importa,Imagen Noticias,reject,0.0,0.0,0.0,0.0,contexto_incierto|missing_audit_samples|prefilter_reject:duracion_menor_a_480s|asr_not_run
https://www.youtube.com/watch?v=Lf6Qh-iWlT0,😱ILLOJUAN reacciona  a JORDI WILD hablando CATALÁN en la TELE✨,TrendClips,reject,0.0,0.0,0.0,0.0,contexto_incierto|missing_audit_samples|prefilter_reject:duracion_menor_a_480s|asr_not_run
https://www.youtube.com/watch?v=MGOOML1CVIc,Tokio Hotel Hablando Español,Vanesa Cortes,reject,0.0,0.0,0.0,0.0,contexto_incierto|missing_audit_samples|prefilter_reject:duracion_menor_a_480s|asr_not_run
https://www.youtube.com/watch?v=hDaKf8icuhs,Georgina Rodríguez confiesa cómo se enamoró de Cristiano Ronaldo - El Hormiguero,Antena 3,reject,0.0,0.0,0.0,0.0,contexto_incierto|missing_audit_samples|prefilter_reject:duracion_menor_a_480s|asr_not_run
https://www.youtube.com/watch?v=1m3DT0DcA-g,"¡Donald Trump, nuevo presidente de Estados Unidos, visitó Showmatch!",eltrece,reject,0.0,0.0,0.0,0.0,contexto_incierto|missing_audit_samples|prefilter_reject:duracion_menor_a_480s|asr_not_run
https://www.youtube.com/watch?v=BkF_mtwa02g,Entro a supermercados argentinos hablando CHINO (reacciones increíbles),Un Topo por el Mundo,reject,0.0,0.0,0.0,0.0,contexto_incierto|missing_audit_samples|asr_not_run
https://www.youtube.com/watch?v=q_26k18E3FE,Me entrevistó Univisión por imitar varios acentos en Español | Marianna Girgenti,Marianna Girgenti,reject,0.0,0.0,0.0,0.0,contexto_incierto|missing_audit_samples|prefilter_reject:duracion_menor_a_480s|asr_not_run
https://www.youtube.com/watch?v=FpKfNqDYei8,"""Tango. La música que el tiempo no ha borrado"" - Podcast #01 - Historia de un encuentro rioplatense",Chino Soto Lozano - Locutor,reject,0.0,0.0,0.0,0.0,contexto_incierto|missing_audit_samples|prefilter_reject:duracion_menor_a_480s|asr_not_run
https://www.youtube.com/watch?v=1tdOI0X0phE,Así era el acento porteño en los años '90 en Argentina,GLH HaxBall,reject,0.0,0.0,0.0,0.0,contexto_incierto|missing_audit_samples|prefilter_reject:duracion_menor_a_480s|asr_not_run
https://www.youtube.com/watch?v=KRNKHrYwWsI,Argentine Spanish: The Definitive Beginner's Guide (1 hr ),Spanish with Nico,reject,0.0,0.0,0.0,0.0,contexto_incierto|missing_audit_samples|asr_not_run
https://www.youtube.com/watch?v=X-O-hYI5zbQ,Mi Revolución (Cuatro Pesos de Propina) con Karen Medina - Episodio 23,Omitir Intro - Podcast,reject,0.0,0.0,0.0,0.0,contexto_incierto|missing_audit_samples|asr_not_run
https://www.youtube.com/watch?v=YRLdJ2tfklw,Peruano aprende lunfardo argentino | EP18T4,DESEMPLEADO,reject,0.0,0.0,0.0,0.0,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run
https://www.youtube.com/watch?v=119ZXE9bmj8,"VINO COSCU, HABLAMOS CON GIORGIO ARMAS, PALPITANDO LOS 16AVOS (30/6)",Infobae,reject,0.0,0.0,0.0,0.0,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run
https://www.youtube.com/watch?v=bacTwzcDN-A,Coscu le explicó a Marcelo por qué el streaming le ganó terreno a la televisión,Infobae,reject,0.0,0.0,0.0,0.0,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run
https://www.youtube.com/watch?v=VPMzQVdlnAo,"ACTUALIDAD de KICK | ft Momo,Goncho,C0ker,Mernuel,Bananirou,JoacoLopez,NicoBianchix y ZZK7",Coscu TV,reject,0.0,0.0,0.0,0.0,contexto_incierto|missing_audit_samples|prefilter_reject:duracion_mayor_a_14400s|asr_not_run
https://www.youtube.com/watch?v=eFJ0LFjETkY,COSCU Y MOMO CON IBAI (CHARLA COMPLETA),Un Poco De Ibai,reject,0.0,0.0,0.0,0.0,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run
https://www.youtube.com/watch?v=joBOvTkingw,SIN FILTRO con DARELL #02 | REAL G4 LIFE,Coscu,reject,0.0,0.0,0.0,0.0,contexto_incierto|missing_audit_samples|asr_not_run
https://www.youtube.com/watch?v=StHzTdAmojg,LA SESIÓN #1 de CARITO MÜLLER: SOBREVIVIR a tu propia MADRE y al MIEDO en casa | Sofi Calvo,HISPA,reject,0.0,0.0,0.0,0.0,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run
https://www.youtube.com/watch?v=muuroLTxgFA,"QUIÉN ES MICHELO, el influencer argentino que APOYA A NICOLÁS MADURO en Venezuela",CLARÍN,reject,0.0,0.0,0.0,0.0,contexto_incierto|missing_audit_samples|prefilter_reject:duracion_menor_a_480s|asr_not_run
https://www.youtube.com/watch?v=U99sM7CrNv4,Jorgito Barrionuevo contó cómo ser influencer cambió su vida y la de su familia | #NacidosEnRedes,Infobae,reject,0.0,0.0,0.0,0.0,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run
https://www.youtube.com/watch?v=D-9_xiGhESU,"""Me dicen PASTOR para bajarme el precio"" | Dante GEBEL con Pedro ROSEMBLAT",GELATINA,reject,0.0,0.0,0.0,0.0,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run
https://www.youtube.com/watch?v=p5HLZMvJC9w,Niños de Primaria Vs Influencers | Quién sabe mas?,Valen Ferreiro,reject,0.0,0.0,0.0,0.0,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run
https://www.youtube.com/watch?v=MplhaoSvGgM,#PLP l ¿NICO NO ENTIENDE A LAS MUJERES? + NO TE OLVIDES DE VOS MISMA,LUZU TV,reject,0.0,0.0,0.0,0.0,contexto_incierto|missing_audit_samples|asr_not_run
https://www.youtube.com/watch?v=DV-xZkRXdtw,"""No somos amigos"": así es la relación de Flor Vigna y Nico Occhiato - PH Podemos Hablar",Telefe,reject,0.0,0.0,0.0,0.0,contexto_incierto|missing_audit_samples|prefilter_reject:duracion_menor_a_480s|asr_not_run
https://www.youtube.com/watch?v=FKLwIcELszk,#PLP | LAS AVENTURAS DE EVITTA Y NOS PREOCUPA LO BAJA QUE ESTA LA VARA,LUZU TV,reject,0.0,0.0,0.0,0.0,contexto_incierto|missing_audit_samples|asr_not_run
https://www.youtube.com/watch?v=eD_Cikwcm28,#SEFUELARGA l ¿FERBO SEXTEA CON EL CHAT GPT? DOMPI ES REAL Y ¿EL PASADO SE CUENTA?,LUZU TV,reject,0.0,0.0,0.0,0.0,contexto_incierto|missing_audit_samples|asr_not_run
https://www.youtube.com/watch?v=1JnAhTj31zU,"#PATRIAYFAMILIA l ¿CAMI Y CRIS VANADÍA?, NACHITO SARALEGUI Y PROPUESTA DE CASAMIENTO EN VIVO",LUZU TV,reject,0.0,0.0,0.0,0.0,contexto_incierto|missing_audit_samples|asr_not_run
https://www.youtube.com/watch?v=XUqrvbsTfck,"Cómo hablar: comunica, conecta, y hazte recordar | Adrià Solà Pastor | TEDxESIC University",TEDx Talks,reject,0.0,0.0,0.0,0.0,contexto_incierto|missing_audit_samples|asr_not_run
https://www.youtube.com/watch?v=kLPmJbeLAE8,La diferencia entre “Hablar” y “Comunicar” | LA COMUNICACIÓN ASERTIVA | Mario Alonso Puig,Mario Alonso Puig - Oficial,reject,0.0,0.0,0.0,0.0,contexto_incierto|missing_audit_samples|asr_not_run
https://www.youtube.com/watch?v=slogyR0ixGA,🇦🇷How to speak Argentinian Spanish🇦🇷 (English and Spanish subtitles),Español con Michelle B.,reject,0.0,0.0,0.0,0.0,contexto_incierto|missing_audit_samples|asr_not_run
https://www.youtube.com/watch?v=ZBKbJs5MBFE,"El poder del silencio. Mario Alonso Puig, cirujano, conferenciante y escritor.",AprendemosJuntos,reject,0.0,0.0,0.0,0.0,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run
https://www.youtube.com/watch?v=pDiokJpk-6A,Mitre 327: Domicilio de un desaparecido | Franciso Andrés Flores | TEDxPlazaMoreno,TEDx Talks,reject,0.0,0.0,0.0,0.0,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:musica|asr_not_run
