url,title,channel,channel_url,video_id,duration,duration_minutes,width,height,fps,upload_date,view_count,language,tags,source_type,expected_accent,expected_speaker_count,query,search_rank,notes
https://www.youtube.com/watch?v=MplhaoSvGgM,#PLP l ¿NICO NO ENTIENDE A LAS MUJERES? + NO TE OLVIDES DE VOS MISMA,LUZU TV,https://www.youtube.com/channel/UCTHaNTsP7hsVgBxARZTuajw,MplhaoSvGgM,6769,112.817,640,360,30,20260620,768909,es,NADIE DICE NADA|LUZU TV|NICO OCCHIATO|FLOR JAZMIN|FLOR JAZMIN PEÑA|NATI JOTA|ANTES QUE NADIE|DIEGO LEUCO|MICA VAZQUEZ|TRINCHE|FEDE POPGOLD|PABLO AGUSTIN|NICO DALLI|MAS DE LO MISMO|MOMI GIARDINA|VICKY GARABAL|DUQUESAS|NACHO ELIZALDE|YOYI FRANCELLA|MARTI BENZA,streamer,argentino/rioplatense_probable,1,canales argentinos conversacion larga,2,ytsearch_metadata_no_download
https://www.youtube.com/watch?v=FKLwIcELszk,#PLP | LAS AVENTURAS DE EVITTA Y NOS PREOCUPA LO BAJA QUE ESTA LA VARA,LUZU TV,https://www.youtube.com/channel/UCTHaNTsP7hsVgBxARZTuajw,FKLwIcELszk,6742,112.367,640,360,30,20260530,565701,es,NADIE DICE NADA|LUZU TV|NICO OCCHIATO|FLOR JAZMIN|FLOR JAZMIN PEÑA|NATI JOTA|ANTES QUE NADIE|DIEGO LEUCO|MICA VAZQUEZ|TRINCHE|FEDE POPGOLD|PABLO AGUSTIN|NICO DALLI|MAS DE LO MISMO|MOMI GIARDINA|VICKY GARABAL|DUQUESAS|NACHO ELIZALDE|YOYI FRANCELLA|MARTI BENZA,streamer,argentino/rioplatense_probable,1,canales argentinos conversacion larga,5,ytsearch_metadata_no_download
https://www.youtube.com/watch?v=HJx3EsSuGl4,"#PLP l CAZZU: ""MI VIDA CAMBIÓ DE LA NOCHE A LA MAÑANA""",LUZU TV,https://www.youtube.com/channel/UCTHaNTsP7hsVgBxARZTuajw,HJx3EsSuGl4,6449,107.483,640,360,30,20241031,9985282,es,NADIE DICE NADA|LUZU TV|NICO OCCHIATO|FLOR JAZMIN|FLOR JAZMIN PEÑA|ANTES QUE NADIE|DIEGO LEUCO|MICA VAZQUEZ|TRINCHE|FEDE POPGOLD|MOMI GIARDINA|VICKY GARABAL|DUQUESAS|NACHO ELIZALDE|YOYI FRANCELLA|MARTI BENZA|MARTIN GARABAL|PACHU PEÑA|CHINO LEUNIS|LAILA ROTH,streamer,argentino/rioplatense_probable,1,Luzu TV entrevista completa argentina,2,ytsearch_metadata_no_download
https://www.youtube.com/watch?v=qEKPgqURvo0,REBORD - PERETTI | HAY ALGO AHÍ | BLENDER,BLENDER,https://www.youtube.com/channel/UC6pJGaMdx5Ter_8zYbLoRgA,qEKPgqURvo0,6352,105.867,640,360,30,20251107,162676,es,esto es blender|blender|blender en vivo|blender stream|BLENDER|Blender|ESTO ES BLENDER|diego peretti|rebord peretti|peretti|rebord diego peretti|metodo peretti|peretti rebord|rebord peretti blender|peretti blender|blender rebord peretti,streamer,argentino/rioplatense_probable,1,Blender entrevista argentina completa,4,ytsearch_metadata_no_download
https://www.youtube.com/watch?v=PRQEkiIWps0,Coscu Mete Un Bombazo Histórico Después De Probar Las Salsas Más Picantes Del Mundo,Terapia Picante,https://www.youtube.com/channel/UClUBHUYaOX3T3QASj_d5KBQ,PRQEkiIWps0,2443,40.717,640,360,24,20251217,1332391,es,terapia picante|salsas picantes|alan parodi|picante|coscu|caawards|stream|buenardo|cybertruck,streamer,argentino/rioplatense_probable,1,entrevista Coscu streamers argentinos,7,ytsearch_metadata_no_download
https://www.youtube.com/watch?v=qpG_BeBTvyk,"PREGUNTAS y RESPUESTAS con Nicolás Tagliafico, Leandro Paredes y Lautaro Martínez FT. DAVO y LACOBRA",Coscu,https://www.youtube.com/channel/UCvZ0P9-EmGz6SFUuFiZPXKw,qpG_BeBTvyk,1203,20.05,640,360,30,20221029,1018392,es,Coscu|Coscu Army|Martin Perez Disalvo|Reaccion|insta|reacciones|reaccionando|twitch|clips|PAREDES|TAGLIAFICO|LAUTARO MARTINEZ|davo xeneise|davo|lacobra|cobra|coscu argentina|coscu mundial|coscu qatar,streamer,argentino/rioplatense_probable,1,entrevista Coscu streamers argentinos,5,ytsearch_metadata_no_download
https://www.youtube.com/watch?v=qfBtw6r0Dvc,EXPLOTÓ el DEBATE entre DIEGO RECALDE CONTRA TODOS | DOMINBORD #7 | BLENDER,BLENDER,https://www.youtube.com/channel/UC6pJGaMdx5Ter_8zYbLoRgA,qfBtw6r0Dvc,7094,118.233,640,360,30,20250602,188120,es,esto es blender|blender|blender en vivo|blender stream|BLENDER|Blender|ESTO ES BLENDER|dominbord|rebord domingo|rebord dominbord|blender dominbord|dominbord blender|dominbord rebord|DOMINBORD|rebord en vivo|tomas rebord|milei|dolar|polemica dolar|elecciones 2025,conversation,argentino/rioplatense_probable,3+,Blender entrevista argentina completa,3,ytsearch_metadata_no_download
https://www.youtube.com/watch?v=yIPAMuMbIyQ,"La amistad, la muerte y el paso del tiempo: 24 minutos de Dolina reflexionando",El Método Rebord,https://www.youtube.com/channel/UCvd-UIc-Rxtubx3uoiYbBGA,yIPAMuMbIyQ,1466,24.433,640,360,30,20230322,433853,es,Podcast|Tomás Rebord|el método,monologue,argentino/rioplatense_probable,1,Metodo Rebord entrevista completa,4,ytsearch_metadata_no_download
https://www.youtube.com/watch?v=_9njPXc9BWw,Carlos Pagni en la UNSAM,UNSAM National University of San Martín Argentina,https://www.youtube.com/channel/UCt1DuTt6cEvUckJD_y3ZZbw,_9njPXc9BWw,6711,111.85,640,360,30,20230624,10649,es,unsam|universidad nacional de san martin|campus miguelete,other,argentino/rioplatense_probable,unknown,UNSAM charla argentina speaker,2,ytsearch_metadata_no_download
https://www.youtube.com/watch?v=1bhYeJkJdck,"Historia Argentina - Cap 1, 2, 3 y 4",tijobrae2,https://www.youtube.com/channel/UCK0mnvDJGSWCaFo2WZqfCrw,1bhYeJkJdck,6622,110.367,480,360,25,20120707,1307464,,historia|argentina|La|formación|de|un|país|Campaña|del|desierto|república|conservadora|(1890-1916)|El|modelo|agroexportador,other,argentino/rioplatense_probable,unknown,podcast rioplatense video completo,5,ytsearch_metadata_no_download
